,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
1815,AUDIOUSDT,QNTUSDT,0.01,-3.83,-3.37,0.01,2
868,SHIB1000USDT,AUDIOUSDT,0.0,-4.73,-3.37,0.02,2
731,MANAUSDT,SLPUSDT,0.01,-4.0,-3.37,111.27,2
1047,SRMUSDT,SLPUSDT,0.04,-3.44,-3.37,125.94,2
1107,IOSTUSDT,AUDIOUSDT,0.01,-3.86,-3.37,0.03,2
1202,GALAUSDT,SLPUSDT,0.01,-3.77,-3.37,10.63,2
1447,LRCUSDT,SLPUSDT,0.02,-3.73,-3.37,47.52,2
468,BNBUSDT,AUDIOUSDT,0.03,-3.5,-3.37,329.09,2
2375,HNTUSDT,LUNAUSDT,0.02,-3.72,-3.37,0.22,2
2356,10000NFTUSDT,MKRUSDT,0.04,-3.41,-3.37,0.0,2
1247,HBARUSDT,SLPUSDT,0.0,-4.54,-3.37,10.11,2
1876,CVCUSDT,SLPUSDT,0.02,-3.64,-3.37,14.72,2
1988,CTKUSDT,SLPUSDT,0.04,-3.41,-3.37,63.28,1
1955,MASKUSDT,ALPHAUSDT,0.01,-3.8,-3.37,10.89,1
334,XEMUSDT,MASKUSDT,0.01,-3.88,-3.37,0.02,1
535,XLMUSDT,CHRUSDT,0.0,-4.73,-3.37,0.4,1
1258,HBARUSDT,DGBUSDT,0.04,-3.43,-3.37,7.39,1
1251,HBARUSDT,ANTUSDT,0.03,-3.5,-3.37,0.04,1
1943,MASKUSDT,CROUSDT,0.04,-3.44,-3.37,10.73,1
1111,IOSTUSDT,RSRUSDT,0.04,-3.39,-3.37,2.08,1
1966,CTKUSDT,AAVEUSDT,0.02,-3.61,-3.37,0.01,1
1976,CTKUSDT,DYDXUSDT,0.03,-3.52,-3.37,0.24,1
987,ALGOUSDT,CHRUSDT,0.0,-4.83,-3.37,1.52,1
2277,KNCUSDT,API3USDT,0.04,-3.44,-3.37,0.7,1
744,MANAUSDT,DGBUSDT,0.02,-3.74,-3.37,81.25,1
872,SHIB1000USDT,BANDUSDT,0.04,-3.41,-3.37,0.01,1
2275,KNCUSDT,LUNAUSDT,0.04,-3.38,-3.37,0.03,1
2239,WAVESUSDT,KNCUSDT,0.01,-3.93,-3.37,7.72,1
2017,CTKUSDT,HOTUSDT,0.02,-3.71,-3.37,236.75,1
1866,LITUSDT,DASHUSDT,0.04,-3.46,-3.37,0.01,1
2013,CTKUSDT,BANDUSDT,0.05,-3.37,-3.37,0.31,1
465,BNBUSDT,EOSUSDT,0.02,-3.73,-3.37,170.47,1
2002,CTKUSDT,DUSKUSDT,0.02,-3.61,-3.37,3.44,1
1507,CHRUSDT,LINKUSDT,0.0,-4.28,-3.37,0.03,1
2252,WAVESUSDT,SUNUSDT,0.02,-3.72,-3.37,1792.75,1
2276,KNCUSDT,JASMYUSDT,0.03,-3.5,-3.37,125.84,1
449,MATICUSDT,ANTUSDT,0.01,-4.03,-3.37,0.3,1
1547,BATUSDT,MASKUSDT,0.03,-3.54,-3.37,0.16,1
1994,CTKUSDT,LITUSDT,0.04,-3.44,-3.37,0.86,1
1981,CTKUSDT,ONEUSDT,0.04,-3.47,-3.37,9.74,1
1639,SLPUSDT,QNTUSDT,0.02,-3.72,-3.37,0.0,1
1991,CTKUSDT,YGGUSDT,0.03,-3.54,-3.37,0.52,1
1688,LPTUSDT,ALPHAUSDT,0.04,-3.45,-3.37,57.11,1
2253,WAVESUSDT,JSTUSDT,0.03,-3.57,-3.37,374.89,1
